time,request_rate,pods,cpu,memory,latency,prob_30s,prob_60s,action,reason,spike_desc,latency_violation,cpu_overload
111,27.547308169496308,2,26.528384901697784,21.084971380510744,70.92633058321006,0.0060792766,0.010456383,HOLD,In cooldown (9s remaining),💤 LOW LOAD - 28 req/s,False,False
112,35.89032157042481,2,31.534192942254887,25.047902745951784,77.57237761929413,0.0053656497,0.01640855,HOLD,In cooldown (8s remaining),✅ NORMAL LOAD - 36 req/s,False,False
113,39.20022081049324,2,33.52013248629595,26.62010488498429,77.78332503395637,0.0042891386,0.009471932,HOLD,In cooldown (7s remaining),✅ NORMAL LOAD - 39 req/s,False,False
114,36.26242606226502,2,31.757455637359012,25.224652379575883,78.66654353153615,0.0044037676,0.0123494,HOLD,In cooldown (6s remaining),✅ NORMAL LOAD - 36 req/s,False,False
115,25.92351054062451,2,25.554106324374704,20.31366750679664,70.01067779243407,0.010610816,0.013692105,HOLD,In cooldown (5s remaining),💤 LOW LOAD - 26 req/s,False,False
116,26.088769543138312,2,25.653261725882984,20.392165532990695,72.02671782756529,0.0055910912,0.013731093,HOLD,In cooldown (4s remaining),💤 LOW LOAD - 26 req/s,False,False
117,30.677209311485925,2,28.406325586891555,22.571674422955816,73.76198119598287,0.008921286,0.024117831,HOLD,In cooldown (3s remaining),✅ NORMAL LOAD - 31 req/s,False,False
118,30.5014149400306,2,28.30084896401836,22.488172096514532,73.8579996073263,0.0047226143,0.018183779,HOLD,In cooldown (2s remaining),✅ NORMAL LOAD - 31 req/s,False,False
119,33.22309701218584,2,29.933858207311502,23.780971080788273,72.2278138193416,0.0043716724,0.013250051,HOLD,In cooldown (1s remaining),✅ NORMAL LOAD - 33 req/s,False,False
120,26.14908138881333,2,25.689448833287997,20.42081365968633,70.84756574414874,0.0075921076,0.011577794,HOLD,In cooldown (0s remaining),💤 LOW LOAD - 26 req/s,False,False
121,21.279549676774536,2,22.76772980606472,18.107786096467905,69.51597773455791,0.06721822,0.07835737,SCALE_DOWN,Low spike probability (0.07) + Low CPU (25.7%) [HIT MIN LIMIT],💤 LOW LOAD - 21 req/s,False,False
122,25.17375568029229,2,25.104253408175374,19.95753394813884,69.1751814321034,0.006402177,0.01319966,HOLD,In cooldown (9s remaining),💤 LOW LOAD - 25 req/s,False,False
123,30.944758299218996,2,28.566854979531396,22.698760192129022,73.96821826669638,0.005572033,0.021375773,HOLD,In cooldown (8s remaining),✅ NORMAL LOAD - 31 req/s,False,False
124,34.140433382623264,2,30.484260029573957,24.21670585674605,72.61621626927312,0.003828966,0.009719591,HOLD,In cooldown (7s remaining),✅ NORMAL LOAD - 34 req/s,False,False
125,20.89005434253365,2,22.53403260552019,17.922775812703485,66.89315219223181,0.030927578,0.02867057,HOLD,In cooldown (6s remaining),💤 LOW LOAD - 21 req/s,False,False
126,35.42143939991461,2,31.252863639948767,24.82518371495944,70.79352369351504,0.0039522992,0.006833731,HOLD,In cooldown (5s remaining),✅ NORMAL LOAD - 35 req/s,False,False
