time,request_rate,pods,cpu,memory,latency,prob_30s,prob_60s,action,reason,spike_desc,latency_violation,cpu_overload
149,45.0,2,37.0,29.375,79.15157437819632,0.0048091775,0.0025279736,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
150,45.0,2,37.0,29.375,81.20152692136973,0.0057216194,0.0030248656,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
151,45.0,2,37.0,29.375,75.85282929828807,0.008167099,0.00363062,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
152,45.0,2,37.0,29.375,76.63063632107426,0.0057172207,0.0032181006,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
153,45.0,2,37.0,29.375,81.72657220055537,0.0048274235,0.0025298079,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
154,45.0,2,37.0,29.375,84.85437642835593,0.0047990074,0.0025156634,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
155,45.0,2,37.0,29.375,77.21461210957186,0.005414449,0.0022489543,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
156,45.0,2,37.0,29.375,78.57012787531905,0.006781114,0.0032387143,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
157,45.0,2,37.0,29.375,82.24976284136045,0.005589021,0.003775064,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
158,45.0,2,37.0,29.375,79.6310089774421,0.0048572076,0.0037706066,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
159,45.0,2,37.0,29.375,77.90799803687774,0.004516228,0.0030043588,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
160,45.0,2,37.0,29.375,81.69395333619174,0.004534838,0.0028529356,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
161,45.0,2,37.0,29.375,81.59742212547728,0.0047881706,0.0026257732,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
162,45.0,2,37.0,29.375,82.8286981133678,0.0040468876,0.0030721698,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
163,45.0,2,37.0,29.375,79.73570416511792,0.0051276437,0.004356341,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
164,45.0,2,37.0,29.375,83.11594449539693,0.005613575,0.003218506,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
165,45.0,2,37.0,29.375,77.35986922560092,0.0043736943,0.0029443435,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
166,45.0,2,37.0,29.375,76.88523757046055,0.003252558,0.0032522287,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
167,45.0,2,37.0,29.375,79.09004513336693,0.0047881706,0.0026895185,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
168,45.0,2,37.0,29.375,79.45355902178804,0.004516228,0.0030043588,HOLD,"Holding: prob_30s=0.00, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
169,45.0,2,37.0,29.375,75.83408336299095,0.005613575,0.003218506,HOLD,"Holding: prob_30s=0.01, prob_60s=0.00, CPU=37.0%",🔥 MAJOR SPIKE INCOMING (60s) - Current: 45 req/s,False,False
