time,request_rate,pods,cpu,memory,latency,prob_30s,prob_60s,action,reason,spike_desc,latency_violation,cpu_overload
0,40.0,4,22.0,17.5,67.58588077104241,0.007358699,0.009342892,SCALE_DOWN,Low spike probability (0.01) + Low CPU (20.0%),✅ NORMAL LOAD - 40 req/s,False,False
1,40.0,4,22.0,17.5,66.49364474488404,0.010455811,0.008825538,HOLD,In cooldown (9s remaining),✅ NORMAL LOAD - 40 req/s,False,False
2,40.0,4,22.0,17.5,67.31556574412605,0.010897238,0.00823955,HOLD,In cooldown (8s remaining),✅ NORMAL LOAD - 40 req/s,False,False
3,40.0,4,22.0,17.5,65.10325758562057,0.012124812,0.008617617,HOLD,In cooldown (7s remaining),✅ NORMAL LOAD - 40 req/s,False,False
4,40.0,4,22.0,17.5,72.96621645094967,0.009066362,0.010036674,HOLD,In cooldown (6s remaining),✅ NORMAL LOAD - 40 req/s,False,False
5,40.0,4,22.0,17.5,67.77991536150085,0.013024676,0.008075914,HOLD,In cooldown (5s remaining),✅ NORMAL LOAD - 40 req/s,False,False
6,40.0,4,22.0,17.5,66.31912371920558,0.010677193,0.0083027175,HOLD,In cooldown (4s remaining),✅ NORMAL LOAD - 40 req/s,False,False
7,40.0,4,22.0,17.5,65.3608686279762,0.011791098,0.007806561,HOLD,In cooldown (3s remaining),✅ NORMAL LOAD - 40 req/s,False,False
8,40.0,4,22.0,17.5,64.20292482253844,0.0087169325,0.008671656,HOLD,In cooldown (2s remaining),✅ NORMAL LOAD - 40 req/s,False,False
9,40.0,4,22.0,17.5,68.60286018626935,0.010130049,0.01088296,HOLD,In cooldown (1s remaining),✅ NORMAL LOAD - 40 req/s,False,False
10,40.0,4,22.0,17.5,68.71655084911076,0.010897238,0.0078902,HOLD,In cooldown (0s remaining),✅ NORMAL LOAD - 40 req/s,False,False
11,40.0,3,26.0,20.666666666666664,70.80738980574854,0.011642695,0.008219603,SCALE_DOWN,Low spike probability (0.01) + Low CPU (22.0%),✅ NORMAL LOAD - 40 req/s,False,False
12,40.0,3,26.0,20.666666666666664,71.60413293679572,0.01563824,0.009053839,HOLD,In cooldown (9s remaining),✅ NORMAL LOAD - 40 req/s,False,False
13,40.0,3,26.0,20.666666666666664,70.4842217867578,0.007800458,0.008225515,HOLD,In cooldown (8s remaining),✅ NORMAL LOAD - 40 req/s,False,False
14,40.0,3,26.0,20.666666666666664,71.44504911250687,0.008284638,0.011171466,HOLD,In cooldown (7s remaining),✅ NORMAL LOAD - 40 req/s,False,False
15,40.0,3,26.0,20.666666666666664,69.22550372961791,0.015714878,0.009682645,HOLD,In cooldown (6s remaining),✅ NORMAL LOAD - 40 req/s,False,False
16,40.0,3,26.0,20.666666666666664,74.31156462883528,0.011105003,0.008179786,HOLD,In cooldown (5s remaining),✅ NORMAL LOAD - 40 req/s,False,False
17,40.0,3,26.0,20.666666666666664,72.44424859396995,0.009962587,0.010572838,HOLD,In cooldown (4s remaining),✅ NORMAL LOAD - 40 req/s,False,False
18,40.0,3,26.0,20.666666666666664,70.29457520351542,0.007358699,0.008633781,HOLD,In cooldown (3s remaining),✅ NORMAL LOAD - 40 req/s,False,False
19,40.0,3,26.0,20.666666666666664,68.50334705003212,0.013504977,0.009924263,HOLD,In cooldown (2s remaining),✅ NORMAL LOAD - 40 req/s,False,False
20,40.0,3,26.0,20.666666666666664,67.97813954210098,0.0076891794,0.01259559,HOLD,In cooldown (1s remaining),✅ NORMAL LOAD - 40 req/s,False,False
21,40.0,3,26.0,20.666666666666664,66.19847143793015,0.010769012,0.0076669743,HOLD,In cooldown (0s remaining),✅ NORMAL LOAD - 40 req/s,False,False
22,40.0,2,34.0,27.0,78.33328101808635,0.014017064,0.012924249,SCALE_DOWN,Low spike probability (0.01) + Low CPU (26.0%) [HIT MIN LIMIT],✅ NORMAL LOAD - 40 req/s,False,False
23,40.0,2,34.0,27.0,71.58990645075794,0.0099556325,0.009106561,HOLD,In cooldown (9s remaining),✅ NORMAL LOAD - 40 req/s,False,False
24,40.0,2,34.0,27.0,76.75551657305145,0.007800458,0.008225515,HOLD,In cooldown (8s remaining),✅ NORMAL LOAD - 40 req/s,False,False
25,40.0,2,34.0,27.0,75.91808197532536,0.009783114,0.0078902,HOLD,In cooldown (7s remaining),✅ NORMAL LOAD - 40 req/s,False,False
26,40.0,2,34.0,27.0,71.24899669678408,0.011105003,0.008270875,HOLD,In cooldown (6s remaining),✅ NORMAL LOAD - 40 req/s,False,False
27,40.0,2,34.0,27.0,79.95624960246508,0.011502932,0.008994006,HOLD,In cooldown (5s remaining),✅ NORMAL LOAD - 40 req/s,False,False
28,40.0,2,34.0,27.0,77.75191388236308,0.01563824,0.009053839,HOLD,In cooldown (4s remaining),✅ NORMAL LOAD - 40 req/s,False,False
29,40.0,2,34.0,27.0,78.60992669288497,0.008663687,0.007831257,HOLD,In cooldown (3s remaining),✅ NORMAL LOAD - 40 req/s,False,False
30,40.0,2,34.0,27.0,73.25721367980508,0.0096878,0.009354025,HOLD,In cooldown (2s remaining),✅ NORMAL LOAD - 40 req/s,False,False
31,40.0,2,34.0,27.0,76.66943510430336,0.010906267,0.009507512,HOLD,In cooldown (1s remaining),✅ NORMAL LOAD - 40 req/s,False,False
32,40.0,2,34.0,27.0,75.99162531773291,0.0081593,0.008107109,HOLD,In cooldown (0s remaining),✅ NORMAL LOAD - 40 req/s,False,False
33,40.0,2,34.0,27.0,74.7279669398393,0.011578624,0.0077877035,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
34,40.0,2,34.0,27.0,76.4124357422349,0.012234606,0.010079433,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
35,40.0,2,34.0,27.0,78.11404819965333,0.01485715,0.009834075,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
36,40.0,2,34.0,27.0,78.35812066579544,0.015714878,0.009454724,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
37,40.0,2,34.0,27.0,79.48045474373485,0.009695223,0.009354025,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
38,40.0,2,34.0,27.0,78.71720789888387,0.008335857,0.007665098,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
39,40.0,2,34.0,27.0,78.31429209136718,0.019096194,0.009530611,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
40,40.0,2,34.0,27.0,81.26916626677533,0.0066804267,0.009157422,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
41,40.0,2,34.0,27.0,76.32311681298054,0.011432865,0.007895894,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
42,40.0,2,34.0,27.0,78.3375890330544,0.009210127,0.0094993645,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
43,40.0,2,34.0,27.0,76.8204275081951,0.013221054,0.008190567,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
44,40.0,2,34.0,27.0,76.51868144360887,0.011036244,0.008179786,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
45,40.0,2,34.0,27.0,72.87142215083226,0.007358699,0.0090728495,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
46,40.0,2,34.0,27.0,71.40580398214772,0.011649573,0.00883153,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
47,40.0,2,34.0,27.0,79.30354917065367,0.011209429,0.009140396,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
48,40.0,2,34.0,27.0,79.33540471114365,0.011972261,0.008801898,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
49,40.0,2,34.0,27.0,78.3757784634384,0.0073889345,0.008665772,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
50,40.0,2,34.0,27.0,77.89200889500998,0.0102582555,0.008825538,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
51,40.0,2,34.0,27.0,79.1118445961109,0.014017064,0.012924249,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
52,40.0,2,34.0,27.0,79.07650610327839,0.011036244,0.0083113555,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
53,40.0,2,34.0,27.0,82.37501829107333,0.013221054,0.008190567,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
54,40.0,2,34.0,27.0,76.50883419875585,0.010897238,0.0078902,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
55,40.0,2,34.0,27.0,77.72351645772027,0.01672352,0.009667473,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
56,40.0,2,34.0,27.0,80.94734358451561,0.012234606,0.010079433,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
57,40.0,2,34.0,27.0,76.37366999937379,0.010413158,0.009515023,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
58,40.0,2,34.0,27.0,75.6168876253655,0.010130049,0.010580003,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
59,40.0,2,34.0,27.0,77.32797714782403,0.009954415,0.0094993645,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
60,40.0,2,34.0,27.0,74.59527986926496,0.0066804267,0.009157422,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
61,40.0,2,34.0,27.0,74.63076205304375,0.008570935,0.011171466,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
62,40.0,2,34.0,27.0,78.897694471105,0.012124812,0.008387652,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
63,40.0,2,34.0,27.0,73.65473522497922,0.016694164,0.0103659015,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
64,40.0,2,34.0,27.0,75.0828338506693,0.010621303,0.013222548,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
65,40.0,2,34.0,27.0,75.27949330408654,0.011036244,0.0083113555,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
66,40.0,2,34.0,27.0,77.44745780740422,0.007545877,0.008152338,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
67,40.0,2,34.0,27.0,78.83590510422145,0.016935574,0.009636733,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
68,40.0,2,34.0,27.0,73.64988766597199,0.009488268,0.009549562,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
69,40.0,2,34.0,27.0,80.100845274553,0.009066362,0.010197805,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
70,40.0,2,34.0,27.0,76.04821208153288,0.011578624,0.0077877035,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
71,40.0,2,34.0,27.0,74.5917044254113,0.009573446,0.009926404,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
72,40.0,2,34.0,27.0,74.31663235711093,0.01485715,0.009834075,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
73,40.0,2,34.0,27.0,78.58183834896538,0.010865485,0.009563513,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
74,40.0,2,34.0,27.0,77.41686197744558,0.012658178,0.010711271,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
75,40.0,2,34.0,27.0,76.30009423282088,0.011578624,0.009291665,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
76,40.0,2,34.0,27.0,79.17416600804951,0.0102582555,0.008825538,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
77,40.0,2,34.0,27.0,79.33506760446417,0.00912296,0.009909458,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
78,40.0,2,34.0,27.0,76.85106169913114,0.011036244,0.0077820863,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
79,40.0,2,34.0,27.0,74.80371193481662,0.009962587,0.010572838,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
80,40.0,2,34.0,27.0,77.36724737771303,0.009066362,0.010036674,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
81,40.0,2,34.0,27.0,74.75903841810977,0.010130049,0.01088296,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
82,40.0,2,34.0,27.0,76.5690422923037,0.011578624,0.0077877035,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
83,40.0,2,34.0,27.0,75.90844987434022,0.011800113,0.007941626,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
84,40.0,2,34.0,27.0,79.99580259694437,0.009589333,0.010504618,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
85,40.0,2,34.0,27.0,76.8629841293864,0.008663687,0.008116301,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
86,40.0,2,34.0,27.0,76.80153151338601,0.010128949,0.008801898,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
87,40.0,2,34.0,27.0,78.28059377831906,0.015836753,0.00907815,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
88,40.0,2,34.0,27.0,79.10697684098493,0.010632574,0.010079904,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
89,40.0,2,34.0,27.0,72.92078405676979,0.010281918,0.009691693,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
90,40.0,2,34.0,27.0,75.9909603494225,0.012708539,0.009924263,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
91,40.0,2,34.0,27.0,75.22643852028379,0.006763614,0.009981798,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
92,40.0,2,34.0,27.0,74.56083818456094,0.008663687,0.007831257,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
93,40.0,2,34.0,27.0,76.39325210139481,0.012134851,0.010079433,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
94,40.0,2,34.0,27.0,75.031689537485,0.011036244,0.008511951,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
95,40.0,2,34.0,27.0,76.77402210530262,0.01090976,0.010079433,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
96,40.0,2,34.0,27.0,77.26724629657471,0.012625265,0.013558074,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
97,40.0,2,34.0,27.0,75.10515377933835,0.015045901,0.009682645,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
98,40.0,2,34.0,27.0,80.7470059901573,0.009066362,0.009549562,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
99,40.0,2,34.0,27.0,75.31958062679087,0.016694164,0.010469026,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
100,40.0,2,34.0,27.0,78.66455073060256,0.012289448,0.009924263,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
101,40.0,2,34.0,27.0,77.1273091129582,0.010081517,0.009326167,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
102,40.0,2,34.0,27.0,80.5893734336125,0.0096878,0.009947548,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
103,40.0,2,34.0,27.0,78.37325154132934,0.011800113,0.007981672,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
104,40.0,2,34.0,27.0,77.33847255916059,0.016935574,0.009765857,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
105,40.0,2,34.0,27.0,75.63164294079814,0.012134851,0.010079433,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
106,40.0,2,34.0,27.0,77.69553073942187,0.010879311,0.0130357575,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
107,40.0,2,34.0,27.0,77.27765056953751,0.010311287,0.0117736645,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
108,40.0,2,34.0,27.0,74.17885488897062,0.010879311,0.0130357575,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
109,40.0,2,34.0,27.0,77.73765648448747,0.011036244,0.0077820863,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
110,40.0,2,34.0,27.0,77.31733601328158,0.011432865,0.007895894,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
111,40.0,2,34.0,27.0,78.01497356865622,0.009350748,0.008042202,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
112,40.0,2,34.0,27.0,76.97266903679127,0.011524592,0.009078069,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
113,40.0,2,34.0,27.0,80.51337252227428,0.012289448,0.009924263,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
114,40.0,2,34.0,27.0,80.22252459756145,0.011105003,0.008075914,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
115,40.0,2,34.0,27.0,72.3420087138945,0.010413158,0.010045637,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
116,40.0,2,34.0,27.0,78.5573339981963,0.011800113,0.007981672,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
117,40.0,2,34.0,27.0,75.55714251884699,0.011791098,0.007993642,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
118,40.0,2,34.0,27.0,75.67834848646955,0.007849216,0.008121067,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
119,40.0,2,34.0,27.0,81.18599179753016,0.011791098,0.007806561,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
120,40.0,2,34.0,27.0,76.16584007241849,0.0096878,0.009354025,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
121,40.0,2,34.0,27.0,79.06613764117063,0.0103240395,0.008801898,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
122,40.0,2,34.0,27.0,79.52196504399495,0.011649573,0.0088709025,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
123,40.0,2,34.0,27.0,79.64850406990364,0.010965141,0.008188076,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
124,40.0,2,34.0,27.0,77.72385693973256,0.007849216,0.008225515,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
125,40.0,2,34.0,27.0,76.74658147113972,0.0116516,0.007901746,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
126,40.0,2,34.0,27.0,76.53990681584729,0.010128949,0.008801898,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
127,40.0,2,34.0,27.0,75.52207855323813,0.011819323,0.010423723,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
128,40.0,2,34.0,27.0,78.95259755258452,0.010742259,0.013238927,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
129,40.0,2,34.0,27.0,75.624414028573,0.012390458,0.009924263,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
130,40.0,2,34.0,27.0,77.22920642882264,0.010906401,0.0077445437,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
131,40.0,2,34.0,27.0,77.23491237364242,0.011642695,0.008219603,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
132,40.0,2,34.0,27.0,75.24701542451525,0.012936453,0.011674877,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
133,40.0,2,34.0,27.0,76.47931396086663,0.01563824,0.010442119,HOLD,"Holding: prob_30s=0.02, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
134,40.0,2,34.0,27.0,73.49181492895477,0.010281918,0.010018762,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
135,40.0,2,34.0,27.0,76.69656318912861,0.011791098,0.0083027175,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
136,40.0,2,34.0,27.0,75.94498698817384,0.009350748,0.008042202,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
137,40.0,2,34.0,27.0,76.79193380848068,0.010281918,0.010018762,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
138,40.0,2,34.0,27.0,77.04229564315114,0.010413158,0.008585802,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
139,40.0,2,34.0,27.0,78.25981808078173,0.00912296,0.010036674,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
140,40.0,2,34.0,27.0,78.35478363068827,0.012625265,0.013558074,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
141,40.0,2,34.0,27.0,75.8636230421317,0.0102582555,0.008617617,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
142,40.0,2,34.0,27.0,77.36019080495602,0.007849216,0.008121067,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
143,40.0,2,34.0,27.0,81.51157308986609,0.010897238,0.0078902,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
144,40.0,2,34.0,27.0,75.80367791957525,0.010906267,0.009507512,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
145,40.0,2,34.0,27.0,74.61104239841345,0.011791098,0.0083027175,HOLD,"Holding: prob_30s=0.01, prob_60s=0.01, CPU=34.0%",✅ NORMAL LOAD - 40 req/s,False,False
